# mesh name: mesh_z
# mesh half-size: (2,2,17.5) [cm] 
# mesh center: (0,0,17.5) [cm] 
# mesh segments: 1 1 205
# primitive scorer name: dose
# mesh dx dy dz: 4 4 0.170732
# iX, iY, iZ, X [cm], Y [cm], Z [cm], total(value) [Gy], total(val^2), entry
0,0,132,-2,-2,22.53658536585367,1.544010961770623e-08,5.50577898725787e-21,81324
0,0,133,-2,-2,22.70731707317074,1.545081721290566e-08,5.5596422523632e-21,80777
0,0,134,-2,-2,22.87804878048782,1.529364774751347e-08,5.510136683968621e-21,79923
0,0,135,-2,-2,23.04878048780489,1.509550715202389e-08,5.426024947801688e-21,78838
0,0,136,-2,-2,23.21951219512196,1.492140676906904e-08,5.357543779367633e-21,78038
0,0,137,-2,-2,23.39024390243904,1.47568554519235e-08,5.320158109227006e-21,77117
0,0,138,-2,-2,23.56097560975611,1.456200645764386e-08,5.24033321705103e-21,76178
0,0,139,-2,-2,23.73170731707319,1.445120735658826e-08,5.189681853746487e-21,75471
0,0,140,-2,-2,23.90243902439026,1.431442137937093e-08,5.172314727215341e-21,74723
0,0,141,-2,-2,24.07317073170734,1.413761600562773e-08,5.081654386881958e-21,73812
0,0,142,-2,-2,24.24390243902441,1.409776794716607e-08,5.070305591552149e-21,73169
0,0,143,-2,-2,24.41463414634148,1.388773615509927e-08,5.06022278651769e-21,71967
0,0,144,-2,-2,24.58536585365856,1.371522439614883e-08,4.980099312439805e-21,71257
0,0,145,-2,-2,24.75609756097563,1.35909994172895e-08,4.91365229735392e-21,70853
0,0,146,-2,-2,24.92682926829271,1.348771601002425e-08,4.878923447737232e-21,70042
0,0,147,-2,-2,25.09756097560978,1.333975673749559e-08,4.781710949674717e-21,69399
0,0,148,-2,-2,25.26829268292686,1.329418774511166e-08,4.828062216203245e-21,68454
0,0,149,-2,-2,25.43902439024393,1.313611489699799e-08,4.755757428928169e-21,67594
0,0,150,-2,-2,25.609756097561,1.29657939061549e-08,4.708745281795999e-21,67126
0,0,151,-2,-2,25.78048780487808,1.275174149982291e-08,4.595484381546426e-21,66029
0,0,152,-2,-2,25.95121951219515,1.271717566900913e-08,4.583879824659885e-21,65746
0,0,153,-2,-2,26.12195121951223,1.261097588834033e-08,4.549225160038795e-21,64996
0,0,154,-2,-2,26.2926829268293,1.250392977697685e-08,4.521082843577758e-21,64392
0,0,155,-2,-2,26.46341463414637,1.242171408749859e-08,4.476443597650359e-21,63953
0,0,156,-2,-2,26.63414634146345,1.220422635624494e-08,4.383197223451698e-21,63261
0,0,157,-2,-2,26.80487804878052,1.221883159511635e-08,4.432302486884975e-21,62438
0,0,158,-2,-2,26.9756097560976,1.20680516792454e-08,4.385217412369679e-21,61620
0,0,159,-2,-2,27.14634146341467,1.189966966845422e-08,4.313659454152068e-21,61054
0,0,160,-2,-2,27.31707317073175,1.16897111041941e-08,4.208627083412255e-21,60080
0,0,161,-2,-2,27.48780487804882,1.160796844426958e-08,4.20189605620083e-21,59633
0,0,162,-2,-2,27.65853658536589,1.158462388886772e-08,4.231846482586513e-21,58920
0,0,163,-2,-2,27.82926829268297,1.142279407331264e-08,4.136079862001914e-21,58222
0,0,164,-2,-2,28.00000000000004,1.133200172840762e-08,4.138308428277471e-21,57628
0,0,165,-2,-2,28.17073170731712,1.115070295620545e-08,4.04566164760816e-21,57144
0,0,166,-2,-2,28.34146341463419,1.10786274926888e-08,4.033229196733214e-21,56360
0,0,167,-2,-2,28.51219512195127,1.103084120795645e-08,4.033341297965479e-21,55828
0,0,168,-2,-2,28.68292682926834,1.07716816099236e-08,3.898608230741836e-21,54756
0,0,169,-2,-2,28.85365853658541,1.068035647389585e-08,3.8713056593319e-21,54498
0,0,170,-2,-2,29.02439024390249,1.072638850815882e-08,3.899137158329596e-21,54334
0,0,171,-2,-2,29.19512195121956,1.062103573723556e-08,3.877508551360585e-21,53547
0,0,172,-2,-2,29.36585365853664,1.044024000161616e-08,3.781287647918166e-21,52867
0,0,173,-2,-2,29.53658536585371,1.040481932666954e-08,3.765539996347651e-21,52443
0,0,174,-2,-2,29.70731707317078,1.033017749856097e-08,3.788767243645873e-21,51777
0,0,175,-2,-2,29.87804878048786,1.005528686509401e-08,3.643442037501401e-21,50890
0,0,176,-2,-2,30.04878048780493,1.006599647045689e-08,3.68705080697387e-21,50460
0,0,177,-2,-2,30.21951219512201,9.901546301002944e-09,3.643490526375047e-21,49298
0,0,178,-2,-2,30.39024390243908,9.820992412795495e-09,3.603934534342557e-21,49090
0,0,179,-2,-2,30.56097560975616,9.676041999870904e-09,3.545489016248785e-21,48396
0,0,180,-2,-2,30.73170731707323,9.485007048219724e-09,3.459642159760073e-21,47481
0,0,181,-2,-2,30.9024390243903,9.36215637752607e-09,3.371443871906927e-21,47305
0,0,182,-2,-2,31.07317073170738,9.376540532210543e-09,3.401962255308873e-21,47032
0,0,183,-2,-2,31.24390243902445,9.322296075716676e-09,3.431424923987176e-21,46138
0,0,184,-2,-2,31.41463414634153,9.251983047142375e-09,3.390301857286916e-21,45974
0,0,185,-2,-2,31.5853658536586,9.093986457143696e-09,3.341547762881422e-21,45191
0,0,186,-2,-2,31.75609756097568,8.967902907127213e-09,3.275283396017229e-21,44668
0,0,187,-2,-2,31.92682926829275,8.958233472393591e-09,3.276212858668422e-21,44237
0,0,188,-2,-2,32.09756097560982,8.842306035731263e-09,3.237109360265346e-21,43676
0,0,189,-2,-2,32.2682926829269,8.852749409089369e-09,3.237606200078767e-21,43510
0,0,190,-2,-2,32.43902439024397,8.809684469759259e-09,3.252128142639721e-21,42755
0,0,191,-2,-2,32.60975609756105,8.65315025390584e-09,3.194126675207776e-21,42197
0,0,192,-2,-2,32.78048780487812,8.567493274433177e-09,3.133399508244444e-21,41614
0,0,193,-2,-2,32.95121951219519,8.439167548383236e-09,3.091015507844458e-21,41039
0,0,194,-2,-2,33.12195121951227,8.386033476903543e-09,3.097466590081191e-21,40686
0,0,195,-2,-2,33.29268292682934,8.326060820865306e-09,3.081355230011949e-21,40113
0,0,196,-2,-2,33.46341463414642,8.184302975927112e-09,2.993613206181461e-21,39436
0,0,197,-2,-2,33.63414634146349,8.111006386997213e-09,2.975996015919081e-21,39049
0,0,198,-2,-2,33.80487804878057,8.041987706014342e-09,2.952790961780293e-21,38413
0,0,199,-2,-2,33.97560975609764,7.974789169010331e-09,2.94126566716756e-21,37982
0,0,200,-2,-2,34.14634146341471,7.897021176499213e-09,2.917231252129801e-21,37309
0,0,201,-2,-2,34.31707317073179,7.783157067117489e-09,2.886479174753092e-21,36384
0,0,202,-2,-2,34.48780487804886,7.621343217866548e-09,2.800097037541636e-21,35878
0,0,203,-2,-2,34.65853658536594,7.496907113151493e-09,2.741882013586932e-21,35249
0,0,204,-2,-2,34.82926829268301,7.047604963948285e-09,2.379199727525921e-21,34678
