layer_1,,
-94,0.0,0
-82,0.0,0
-70,0.0,0
-58,0.0,0
-46,0.0,0
-34,0.0,0
-22,0.0,0
-10,0.0,0
10,0.0,0
22,0.0,0
34,0.0,0
46,0.0,0
58,0.0,0
70,0.0,0
82,0.0,0
94,0.0,0
