# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-48,58,-43,43
# MLC: Y1[mm],Y2[mm]
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-2.8,14.2
-7.8,9.2
-10.3,4.1
-12.8,0.9
-15.3,-2.1
-15.3,-1.6
-15.3,-2
-17.8,-5
-17.8,-6.7
-20.3,-8.3
-20.3,-7.2
-20,-4.9
-17.8,-1.8
-17.7,-0.1
-12.8,13.4
-5.2,20.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
-34.3,-34.3
