# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-50,48,-43,43
# MLC: Y1[mm],Y2[mm]
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-14.55,2.05
-17.85,7.35
-16.95,10.85
-11.75,13.45
-7.55,13.85
-9.65,15.75
-11.35,16.35
-10.85,18.25
-9.05,20.45
-0.25,20.95
-0.45,17.35
-2.75,14.75
-5.55,13.55
-7.45,8.45
-20.75,5.55
-20.95,-2.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
-72.65,-72.65
