# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-50,53,-43,43
# MLC: Y1[mm],Y2[mm]
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
1.5,15.2
-5.4,17.7
-8.7,19
-11.5,24.2
-14.8,14.3
-16.6,11.8
-18.8,11.9
-21.7,7.7
-22.6,2
-24.2,2.6
-22.5,3.4
-21.6,4.7
-18.9,6.4
-13.3,7.1
-8.4,12.1
-3.1,5
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
-40.4,-40.4
