# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-50,48,-43,43
# MLC: Y1[mm],Y2[mm]
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-14.3,2.3
-16,7.8
-13.8,11
-8.5,13.5
-4.1,13.5
-6.2,16
-8,16
-6.9,18.5
-4,21
1.5,21
1,17.2
-1,14.7
-2.9,13.6
-6.3,8.7
-19.1,5.7
-21,-2.3
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
-73,-73
