# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-48,58,-43,43
# MLC: Y1[mm],Y2[mm]
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-19.5,-5.5
-11.1,-3
-7.8,-0.5
-6.7,2
-8.1,4.5
-5.7,7
-1.4,9.5
-0.5,12
15.4,17
1.7,22
6.1,24.5
6.5,24.5
8.6,24.5
8.9,22
2.8,17
-16.1,-0.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
-77.5,-77.5
