# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-48,58,-43,43
# MLC: Y1[mm],Y2[mm]
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-5.85,13.45
-11.15,21.35
-14.25,23.85
-17.15,19.75
-19.05,16.25
-19.25,16.55
-20.35,19.45
-22.55,15.25
-23.05,16.85
-24.05,-1.65
-23.15,0.45
-21.25,2.15
-19.95,8.15
-19.15,12.85
-14.35,24.05
-4.75,17.35
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
-39.65,-39.65
