# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-50,53,-43,43
# MLC: Y1[mm],Y2[mm]
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
4.25,17.35
-1.75,14.55
-4.75,11.75
-7.45,9.95
-11.15,5.85
-12.85,5.05
-14.85,5.35
-17.85,1.45
-18.65,-2.05
-20.35,-2.75
-18.65,-1.75
-17.75,1.25
-14.85,4.25
-9.35,7.35
-5.35,12.35
-0.05,4.35
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
-34.65,-34.65
