# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-50,53,-43,43
# MLC: Y1[mm],Y2[mm]
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
5.1,18.6
-1.2,18.7
-4.4,16.9
-7.1,16.9
-10.5,9.8
-12.2,9.2
-14.5,10.8
-17.2,5.7
-18.4,1.4
-19.7,1.1
-18.2,2.7
-17.2,5.4
-14.5,8.1
-9,9.6
-4.5,14.5
0.7,7.2
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
-35.3,-35.3
