# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-50,48,-43,43
# MLC: Y1[mm],Y2[mm]
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
5.15,20.05
0.05,16.25
-1.05,14.45
-1.85,16.35
-4.45,17.15
-6.25,14.95
-9.55,12.55
-12.85,10.45
-13.05,7.75
-17.95,5.65
-19.25,5.35
-19.65,10.05
-20.05,9.85
-17.75,16.65
-14.65,11.75
0.35,13.85
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
-35.45,-35.45
