# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-48,58,-43,43
# MLC: Y1[mm],Y2[mm]
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-7.6,12.2
-13,21.8
-16,25.8
-18.8,21.8
-20.8,18.6
-21,18.8
-21.9,24
-24,20.7
-24.8,25.1
-25.8,5.7
-24.9,5.3
-23.1,4.6
-21.7,12.2
-20.8,18.5
-15.9,25.2
-5.9,15.6
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
-41.8,-41.8
