# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-50,48,-43,43
# MLC: Y1[mm],Y2[mm]
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
25,42.4
16.3,47.8
13,50.9
17.3,53.4
20.8,54.3
18.2,55.8
17.3,56.2
16.1,58.3
14,60.6
18,61
24.1,58.3
19,55.9
13,54
18.9,48.9
14.7,45.3
19.5,36.2
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
-31,-31
