# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-50,48,-43,43
# MLC: Y1[mm],Y2[mm]
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
25.1,41.9
25,47.3
28.5,49.8
33.9,52.3
37.1,52.3
36.6,54.8
34.5,54.8
36.3,57.3
38.1,59.8
42.3,59.8
41.4,56.4
39.7,53.6
37.7,52.8
33.8,48.4
21.8,45.1
18.2,37.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
-34.2,-34.2
