# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-50,48,-43,43
# MLC: Y1[mm],Y2[mm]
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
6.6,21.8
1.4,19
0.4,17.6
-0.4,19.9
-3,20.9
-4.7,19.4
-8.1,17.4
-11.1,15.2
-11.5,12.4
-16.2,11.3
-17.7,17.4
-18.4,18.1
-18.6,17
-16.3,22.4
-13.1,15.9
1.9,15.3
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
-34.5,-34.5
