# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-48,58,-43,43
# MLC: Y1[mm],Y2[mm]
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
25.4,49
18.9,53.3
14.7,56.2
11.5,57.3
9.7,58.4
9.7,60.3
8,64
6,65.9
5,68.5
4.2,71.2
4.6,75.5
5.3,76.9
7.5,78.2
11,77.4
19.5,72.1
34,52.3
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
