# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-60,48,-43,43
# MLC: Y1[mm],Y2[mm]
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
11.5,31.7
8.7,34.7
6.2,36
2.3,38.4
-3,35.5
-5.2,33.6
-8.6,33.7
-9.9,32.3
-11.9,32.4
-16.6,31.2
-20,15.1
-20.8,18.1
-20.2,23
-17.8,23.1
-12.1,27.3
0.7,25
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
-35.4,-35.4
