# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-48,58,-43,43
# MLC: Y1[mm],Y2[mm]
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
33.65,52.45
27.25,55.75
23.45,58.55
20.45,59.35
16.25,61.25
19.45,63.35
17.55,66.85
11.45,68.75
7.05,71.35
6.35,75.55
6.45,79.65
6.75,80.25
9.95,81.05
18.35,80.55
36.35,75.35
40.95,56.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
-15.65,-15.65
