# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-60,48,-43,43
# MLC: Y1[mm],Y2[mm]
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
31,52.6
27.4,58.3
27.3,62.6
28.1,65.4
24.6,66.2
22.8,67.4
20.3,70.3
8,72.4
6.2,71.9
0.8,70.4
-5,70
-7.2,69.1
-5.7,67.9
-3.5,66
3.8,61.9
25.5,49.8
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
-25.2,-25.2
