# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-48,58,-43,43
# MLC: Y1[mm],Y2[mm]
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
19.5,42.3
13.8,50
10.5,52.9
7.6,54.6
5.7,54.6
5.5,55.5
4.7,60.1
2.4,61.3
2,64.2
0.6,65.2
1.5,68.2
2.7,69.1
4.5,72.8
6.5,71.6
12,64.9
24.6,42.6
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
-16.9,-16.9
