# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-50,53,-43,43
# MLC: Y1[mm],Y2[mm]
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
29.5,41.9
19.8,51.6
15.6,55.5
12.8,61.1
8.6,63.5
7.3,67.3
5.4,69.4
2.3,71.6
0.8,72.3
-0.3,72.3
0.9,66.5
2.4,54.6
5.3,48.5
10.9,46.3
16.2,44.1
22.6,36.2
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
-18.7,-18.7
