# Rotation: 0.0
# Particles: 20000000
# Jaws: X1[mm],X2[mm],Y1[mm],Y2[mm]
-60,48,-43,43
# MLC: Y1[mm],Y2[mm]
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
34.35,50.25
33.15,55.65
34.65,60.35
35.15,62.75
31.25,63.25
29.85,65.15
27.25,67.85
24.85,69.95
25.05,69.85
22.25,68.05
13.75,68.95
8.65,68.25
9.15,66.25
3.65,65.05
19.15,61.25
27.75,52.75
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
-31.85,-31.85
